"","pond","id_bu","id_bu_encuesta","secu","estrato","encuesta","encuesta_a","encuesta_m","region_3","zona_u_r","gse","percepcion_1_a","percepcion_1_b","percepcion_1_c","percepcion_2","percepcion_3","percepcion_5","percepcion_6","percepcion_38","percepcion_4","eval_gob_1","iden_pol_2","eval_act_pol_1_fh","eval_act_pol_1_co","eval_act_pol_1_gz","eval_act_pol_1_gy","eval_act_pol_1_ca","eval_act_pol_1_el","eval_act_pol_1_gm","eval_act_pol_1_fo","eval_act_pol_1_gf","eval_act_pol_1_gq","eval_act_pol_1_gw","eval_act_pol_1_gx","eval_act_pol_1_ha","eval_act_pol_1_ae","eval_act_pol_1_em","eval_act_pol_1_gu","eval_act_pol_1_hb","eval_act_pol_1_dv","eval_act_pol_1_ep","eval_act_pol_1_en","eval_act_pol_1_p","eval_act_pol_17","eval_act_pol_18","confianza_6_a","confianza_6_c","confianza_6_b","confianza_6_j","confianza_6_d","confianza_6_e","confianza_6_f","confianza_6_n","confianza_6_x","confianza_6_g","confianza_6_h","confianza_6_i","confianza_6_k","confianza_6_s","confianza_6_o","confianza_6_p","confianza_6_r","confianza_6_m","confianza_6_ab","confianza_6_ac","democracia_21","pp_congreso_61_b","religion_14","pobreza_68_e","ciudadania_16","ciudadania_33_a","ciudadania_33_b","ciudadania_33_c","ciudadania_33_d","ciudadania_33_e","ciudadania_33_f","ciudadania_33_g","ciudadania_33_h","ciudadania_33_i","ciudadania_33_k","ciudadania_33_j","ciudadania_33_l","ciudadania_33_m","ciudadania_34","bienestar_13_c","bienestar_13_h","bienestar_13_g","bienestar_13_f","info_enc_49","educacion_21","educacion_67","educacion_112_aleatorio_deck","educacion_112_deck_1","educacion_112_deck_2","educacion_112_deck_3","educacion_112_deck_4","educacion_112_a","educacion_112_b","educacion_112_c","educacion_112_d","educacion_113","educacion_114","educacion_106","salud_85","salud_86","salud_87","salud_88","seguridad_37_a","seguridad_37_b","seguridad_37_c","democracia_38","seguridad_38","seguridad_39_a","seguridad_39_b","seguridad_39_c","seguridad_40","seguridad_41_a","seguridad_41_b","ciudadania_31","rol_gobierno_27","seguridad_42_a","seguridad_42_b","seguridad_45","seguridad_46_a","seguridad_46_b","seguridad_46_c","seguridad_46_d","seguridad_47_a","seguridad_47_b","seguridad_47_c","seguridad_47_d","seguridad_49","iden_pol_3","iden_pol_3_a","elec_part_37","elec_pres_144_a","elec_pres_144_b_2","sexo","edad","info_enc_59_2","info_enc_58","info_enc_30_b","info_enc_61","esc_nivel_1_c","info_enc_57","info_hogar_28_c","info_enc_62","salud_5_b","religion_82"
"477",0.92214349,"477-91",477,91185,20,91,2024,6,13,1,3,11,5,14,2,3,2,3,5,3,2,10,1,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,5,9,2,4,1,3,2,1,4,4,3,2,1,1,4,1,1,1,1,1,2,1,2,1,1,1,2,3,3,1,2,1,1,1,1,1,2,2,1,1,1,3,10,10,10,10,1,3,7,1,32,37,54,82,0,0,0,5,2,2,1,2,3,5,NA,1,6,11,10,1,1,1,1,5,5,5,5,1,3,3,2,NA,NA,NA,NA,2,2,-8,2,3,1,NA,2,NA,2,2,30,2,2,NA,2,8,2,8,2,4,8
"478",0.83175368,"478-91",478,91185,20,91,2024,6,13,1,3,1,3,6,1,3,3,3,5,3,-8,-9,3,3,3,3,6,6,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,2,2,4,2,4,4,3,4,3,3,4,3,1,3,4,4,3,3,3,3,3,3,-8,-8,1,1,1,3,3,3,3,-8,3,3,3,1,3,4,3,1,-8,10,10,10,10,1,3,4,21,21,38,49,93,5,5,5,5,2,3,2,3,4,4,NA,3,6,9,7,2,2,3,2,2,5,5,5,2,3,3,-9,NA,NA,NA,NA,NA,NA,NA,NA,3,15,15,1,3,NA,2,51,4,1,6,2,3,1,NA,1,3,3
"479",0.20418878,"479-91",479,91185,20,91,2024,6,13,1,3,1,3,2,1,2,3,4,5,3,2,5,1,1,6,1,1,1,2,3,1,1,1,6,1,5,3,3,1,1,6,4,4,1,3,2,2,4,4,4,3,3,3,4,3,3,4,4,4,4,4,3,1,2,3,3,-8,2,1,5,4,5,4,4,4,3,3,-8,2,4,5,4,4,1,10,10,10,10,2,NA,NA,20,18,46,65,87,5,0,0,0,2,5,1,2,1,4,NA,4,2,6,10,2,2,2,1,1,1,4,5,1,3,3,2,NA,NA,NA,NA,4,2,-8,-8,-8,10,NA,1,2,NA,1,65,1,2,NA,2,2,1,NA,7,5,1
"480",1.10162039,"480-91",480,91185,20,91,2024,6,13,1,4,2,3,11,2,3,2,3,4,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-8,-8,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,10,10,10,2,NA,NA,10,8,25,60,85,5,5,5,5,4,5,1,2,1,5,NA,6,4,2,7,2,2,2,2,2,2,5,3,1,3,3,1,-8,1,2,2,NA,NA,NA,NA,3,15,15,2,NA,3,1,42,1,2,NA,2,2,1,NA,3,5,9
"481",0.34580241,"481-91",481,91185,20,91,2024,6,13,1,3,3,5,10,2,2,3,3,4,3,2,5,1,2,6,2,2,1,2,6,6,6,6,6,6,3,6,6,2,4,6,4,4,6,2,3,3,3,4,4,3,3,3,3,3,1,4,4,3,4,3,2,2,3,3,3,1,2,1,3,4,4,2,3,4,2,2,2,2,3,4,3,3,1,10,7,10,10,2,NA,NA,3,2,47,56,95,6,6,8,6,1,2,1,3,2,3,NA,1,3,4,10,1,1,1,1,1,1,4,1,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,15,15,2,NA,5,1,50,1,2,NA,2,2,1,NA,1,5,1
"482",1.34393681,"482-91",482,91185,20,91,2024,6,13,1,3,5,2,3,1,3,4,1,5,3,2,4,2,4,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,3,6,6,5,1,2,3,2,3,3,3,2,2,1,2,3,3,4,3,3,3,2,2,3,1,3,3,1,1,1,4,4,3,4,2,4,4,2,2,3,3,2,3,3,3,8,10,4,3,2,NA,NA,20,18,46,65,87,0,0,6,5,4,1,2,3,3,5,NA,1,7,10,10,1,1,1,1,2,1,3,2,2,3,3,2,NA,NA,NA,NA,2,1,-8,-8,3,15,15,1,1,NA,1,21,1,2,NA,2,6,2,6,2,7,9
"483",0.30738116,"483-91",483,91185,20,91,2024,6,13,1,3,16,2,9,2,2,3,2,3,2,1,1,3,3,6,3,2,4,3,6,6,2,6,2,6,1,2,2,3,1,6,2,1,10,5,4,4,4,4,3,4,4,3,3,2,3,3,4,4,3,3,3,3,4,4,1,1,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,10,10,10,8,1,3,5,9,11,36,63,78,6,0,10,4,3,5,1,1,NA,2,2,1,3,5,4,2,4,4,2,3,1,1,2,2,3,3,1,4,-8,4,4,NA,NA,NA,NA,6,15,15,2,NA,1,2,34,1,2,NA,2,9,1,NA,1,4,10
"484",0.59351943,"484-91",484,91255,20,91,2024,6,13,1,3,10,1,3,4,2,3,3,3,2,2,5,2,5,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,4,6,6,4,10,4,4,3,4,3,4,3,3,2,4,4,2,4,4,2,3,3,3,1,4,3,1,1,2,3,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5,10,-7,10,-7,NA,NA,NA,9,11,36,63,78,10,0,10,0,2,5,2,3,3,5,NA,1,6,2,10,3,-9,-9,-9,2,-9,-9,-9,1,3,2,2,NA,NA,NA,NA,-9,-9,-9,-9,5,1,NA,1,2,NA,2,75,1,2,NA,2,3,1,NA,7,5,2
"485",0.29675972,"485-91",485,91255,20,91,2024,6,13,1,3,26,3,5,2,-8,2,-8,5,3,2,-9,-9,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-9,10,-7,10,-7,NA,NA,NA,5,12,34,58,77,0,0,10,0,4,5,2,3,2,5,NA,-9,NA,NA,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,3,3,2,NA,NA,NA,NA,-9,-9,-9,-9,-9,15,15,1,1,NA,2,80,1,2,NA,-9,0,1,NA,7,2,2
"486",0.39603703,"486-91",486,91119,14,91,2024,6,9,1,3,5,10,12,2,2,3,3,4,2,2,5,2,4,6,2,4,3,6,6,3,6,2,6,6,4,3,6,6,4,4,4,2,7,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,2,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,6,9,10,9,10,1,3,5,16,19,39,62,86,0,0,0,0,4,4,1,3,3,5,NA,3,7,4,5,1,2,2,2,1,1,1,1,1,3,3,1,4,2,4,4,NA,NA,NA,NA,3,15,15,1,2,NA,2,54,1,2,NA,2,6,1,NA,1,4,1
"487",0.3552178,"487-91",487,91118,14,91,2024,6,9,1,4,6,10,5,2,2,2,3,4,2,2,1,6,4,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,4,6,4,1,1,4,2,2,4,2,3,3,2,2,3,2,3,4,3,2,3,2,2,2,2,3,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,10,10,-7,NA,NA,NA,17,1,48,67,90,0,0,0,0,2,5,2,3,3,5,NA,2,9,11,9,2,-9,-9,-9,5,5,5,5,2,2,2,2,NA,NA,NA,NA,-9,-9,-9,-9,3,15,15,1,2,NA,2,58,1,2,NA,2,1,1,NA,2,1,1
"488",0.26303681,"488-91",488,91292,15,91,2024,6,9,2,2,7,8,5,1,3,2,4,5,3,2,5,2,4,6,2,2,2,3,6,6,6,6,6,6,3,2,6,6,3,1,3,4,1,6,1,1,3,4,3,2,3,1,3,2,1,3,4,4,3,3,1,2,3,2,1,2,1,1,4,4,3,3,3,2,3,2,4,4,3,2,3,2,3,10,10,10,10,1,2,6,23,23,41,68,76,10,5,10,0,4,2,1,2,3,5,NA,7,2,6,5,2,1,1,1,2,3,5,5,1,3,3,2,NA,NA,NA,NA,-9,-9,-9,-9,4,15,15,1,4,NA,2,50,1,1,5,2,3,1,NA,8,1,1
"489",1.80080049,"489-91",489,91013,2,91,2024,6,2,1,2,1,2,3,2,3,3,3,5,3,2,6,1,2,2,2,1,1,6,6,2,2,6,6,2,4,3,4,3,4,6,2,4,3,4,4,2,4,3,3,3,4,2,4,4,3,4,4,2,4,4,3,2,3,3,1,2,2,1,4,4,4,5,4,5,4,3,3,4,3,2,4,3,3,8,10,10,10,1,2,6,15,9,31,64,79,5,6,0,5,1,5,1,2,3,2,2,11,6,1,10,5,1,1,1,1,2,3,2,1,3,3,1,4,2,2,5,NA,NA,NA,NA,3,18,NA,1,2,NA,1,32,1,2,NA,1,5,1,NA,1,5,9
"490",2.58504145,"490-91",490,91119,14,91,2024,6,9,1,3,5,16,9,3,2,4,2,3,2,1,5,3,4,6,3,3,3,6,6,2,3,6,3,6,2,6,2,6,1,6,2,4,1,6,2,2,3,3,2,2,3,3,3,1,3,2,3,2,2,2,1,2,2,3,1,1,3,2,4,2,2,2,2,1,4,1,2,4,2,2,1,2,2,8,10,10,9,2,NA,NA,14,7,45,55,83,6,6,7,4,2,5,2,2,1,2,2,4,6,1,6,2,2,2,2,1,3,2,4,1,3,2,2,NA,NA,NA,NA,3,2,4,4,4,15,15,1,1,NA,2,26,1,2,NA,2,8,2,4,1,4,1
"491",2.48356783,"491-91",491,91118,14,91,2024,6,9,1,3,14,17,3,2,2,2,3,4,2,2,6,2,3,6,2,2,2,4,3,6,6,6,6,6,4,3,3,3,4,6,3,4,3,6,4,2,2,3,4,2,3,2,3,3,2,3,3,2,3,3,2,2,2,3,1,2,1,1,4,3,4,2,3,3,2,2,3,2,2,4,3,3,1,8,10,10,10,1,2,6,12,4,33,59,94,5,1,8,1,2,3,1,2,3,3,NA,7,2,5,6,1,2,2,2,2,2,2,5,1,3,-9,2,NA,NA,NA,NA,2,2,4,4,4,15,15,2,NA,-9,1,38,1,2,NA,2,7,1,NA,10,4,2
"492",2.62550143,"492-91",492,91292,15,91,2024,6,9,2,3,14,2,10,3,1,3,2,4,2,2,4,3,4,6,2,3,2,2,4,3,4,6,6,6,4,3,4,6,4,6,4,5,1,6,3,2,1,4,4,3,3,2,3,3,2,3,4,3,3,3,2,2,4,3,1,1,1,3,4,3,4,4,3,3,2,2,2,4,2,4,4,2,1,10,10,3,10,1,3,5,4,6,27,66,91,5,10,0,0,4,1,1,3,3,4,NA,9,1,11,6,4,1,1,1,2,1,5,5,1,3,-9,2,NA,NA,NA,NA,2,2,2,4,6,15,15,2,NA,-9,1,55,1,1,5,2,3,1,NA,1,3,2
"493",0.51389515,"493-91",493,91292,15,91,2024,6,9,2,3,6,11,3,2,3,2,2,4,3,2,-8,2,4,6,6,6,6,-9,6,6,6,6,6,6,6,6,6,6,4,6,6,4,2,1,3,3,1,3,3,1,1,1,3,1,1,3,3,3,1,3,3,1,3,1,1,2,1,1,4,4,4,4,4,4,3,4,4,4,4,1,4,-9,1,10,10,10,10,1,3,7,8,5,26,57,80,10,0,10,0,4,1,2,3,1,5,NA,1,7,11,10,1,2,2,2,1,1,1,5,2,3,3,2,NA,NA,NA,NA,2,2,2,2,4,15,15,1,2,NA,2,42,1,1,5,2,1,2,1,8,1,2
"494",1.19661999,"494-91",494,91038,6,91,2024,6,5,1,4,7,10,4,1,2,2,3,4,2,2,5,2,2,6,6,6,2,6,6,6,6,6,6,6,2,6,6,6,3,6,6,3,2,4,3,3,3,3,3,3,4,2,3,3,3,3,4,3,2,3,2,2,3,3,3,1,2,1,4,4,4,3,4,3,4,3,4,4,3,3,4,3,4,7,10,10,10,2,NA,NA,14,7,45,55,83,10,10,8,4,2,3,1,3,2,3,NA,6,9,1,3,1,2,3,2,5,3,3,5,2,3,2,2,NA,NA,NA,NA,4,2,4,4,3,15,15,1,1,NA,1,29,1,2,NA,2,2,1,NA,1,4,9
"495",1.20849223,"495-91",495,91038,6,91,2024,6,5,1,3,13,1,3,3,-8,3,-8,3,2,1,4,3,3,6,3,3,3,3,6,6,6,6,6,6,2,2,1,3,1,6,6,2,1,2,4,4,4,4,3,4,4,2,4,3,2,4,4,4,4,3,2,3,4,3,1,1,3,1,4,4,4,4,5,4,4,4,4,4,3,4,3,3,6,10,6,10,6,2,NA,NA,17,1,48,67,90,3,3,3,3,3,5,1,2,2,2,2,2,6,9,3,1,4,3,2,3,3,5,5,1,3,3,1,-8,2,-8,2,NA,NA,NA,NA,4,17,NA,1,1,NA,2,27,1,2,NA,2,8,1,NA,1,4,1
"496",0.28058087,"496-91",496,91038,6,91,2024,6,5,1,3,7,26,17,1,3,2,4,5,3,2,5,1,2,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,4,1,1,4,1,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,1,3,1,5,3,4,2,3,4,2,1,1,2,4,4,4,2,1,10,10,10,-7,NA,NA,NA,18,15,35,72,89,8,8,4,5,1,5,1,3,1,4,NA,3,6,9,5,2,1,1,1,1,3,4,5,1,3,3,2,NA,NA,NA,NA,5,2,5,4,4,15,15,1,2,NA,2,61,1,2,NA,2,2,1,NA,2,2,9
"497",0.82529924,"497-91",497,91005,1,91,2024,6,1,1,4,5,14,2,2,1,3,2,3,2,2,6,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,1,6,4,3,4,4,3,3,3,2,4,4,4,4,4,3,4,3,3,3,3,4,3,1,1,1,5,5,5,5,5,4,5,4,3,3,4,5,4,5,1,10,10,10,10,2,NA,NA,15,9,31,64,79,10,10,0,10,1,1,1,2,2,4,NA,2,1,3,10,4,2,2,2,2,1,3,2,1,2,1,2,NA,NA,NA,NA,2,2,3,3,4,15,9,1,4,NA,1,52,1,2,NA,2,2,1,NA,2,2,9
"498",0.59531327,"498-91",498,91087,12,91,2024,6,8,1,3,3,10,14,3,3,3,3,3,2,2,8,2,3,6,2,3,2,3,4,3,2,2,6,6,4,3,4,3,3,6,3,4,1,1,-8,3,-8,3,2,2,3,1,4,3,2,-8,3,3,3,2,2,3,3,2,1,1,1,1,4,4,4,4,3,3,2,3,3,3,3,5,3,3,1,10,10,10,10,1,3,5,23,23,41,68,76,5,0,10,0,1,1,3,2,3,3,NA,1,4,6,5,5,1,1,1,2,1,1,3,1,3,3,2,NA,NA,NA,NA,-8,2,-8,-8,4,17,NA,1,4,NA,2,44,1,2,NA,2,4,1,NA,1,3,9
"499",0.59531327,"499-91",499,91087,12,91,2024,6,8,1,2,26,14,3,2,2,2,2,5,3,2,8,1,1,6,1,1,1,2,3,5,2,4,6,6,4,4,4,2,5,3,3,5,1,4,1,1,3,3,4,3,3,2,4,4,1,4,4,2,3,3,1,2,4,3,2,2,1,1,4,5,5,5,4,4,1,2,1,2,4,5,4,4,2,10,10,10,10,1,2,6,17,1,48,67,90,2,0,10,0,1,1,2,3,3,1,3,6,5,1,10,2,1,1,1,1,1,1,3,1,3,3,2,NA,NA,NA,NA,2,2,2,2,3,18,NA,1,2,NA,2,41,1,2,NA,2,8,1,NA,1,7,1
"500",0.66972472,"500-91",500,91087,12,91,2024,6,8,1,3,1,2,9,2,1,3,2,3,2,3,5,4,3,5,3,4,3,6,3,6,3,3,6,3,3,-8,3,6,2,4,3,3,1,1,3,2,2,3,2,2,3,3,3,3,2,3,3,3,2,3,3,2,3,2,1,1,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,10,10,10,10,1,3,5,15,9,31,64,79,10,5,5,9,1,4,2,2,3,4,NA,1,3,6,5,5,2,1,1,1,3,3,3,1,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,2,NA,4,1,54,1,2,NA,2,6,1,NA,1,4,9
"501",0.30515394,"501-91",501,91087,12,91,2024,6,8,1,3,9,1,14,2,2,3,3,4,2,2,6,2,3,6,2,2,2,6,6,4,3,6,6,6,4,4,4,6,3,6,4,5,1,6,2,2,2,4,4,2,3,2,4,4,1,4,4,3,2,4,2,2,3,4,1,1,1,1,2,3,3,3,2,2,2,2,2,2,2,3,3,2,2,10,10,10,10,2,NA,NA,20,18,46,65,87,9,1,2,7,1,5,1,3,1,3,NA,1,3,6,8,5,1,1,1,1,1,3,5,-8,3,3,2,NA,NA,NA,NA,4,4,4,3,5,23,NA,1,4,NA,2,55,1,2,NA,2,4,1,NA,1,3,2
"502",0.47866719,"502-91",502,91089,12,91,2024,6,8,1,4,3,6,9,1,2,1,3,5,3,2,5,2,4,6,6,3,2,6,6,6,6,6,6,6,5,6,4,6,3,6,3,4,9,1,3,2,2,4,3,3,3,2,4,3,2,3,3,3,3,3,2,3,3,3,1,1,1,1,3,3,3,4,3,3,2,3,3,3,3,4,3,4,1,10,10,10,10,2,NA,NA,10,8,25,60,85,5,5,2,5,3,2,2,3,3,5,NA,1,2,6,5,2,1,1,1,1,1,4,5,-8,3,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,-8,15,-8,2,NA,5,2,40,1,2,NA,2,4,1,NA,10,1,2
"503",2.15807533,"503-91",503,91071,8,91,2024,6,6,1,3,3,10,14,2,3,4,2,5,3,2,10,1,4,2,6,3,1,6,6,6,6,6,6,6,4,3,6,6,5,6,6,5,2,4,3,1,3,4,4,4,3,3,3,2,1,4,4,3,3,3,1,2,3,3,3,1,2,1,5,5,4,2,4,3,2,2,2,2,3,1,3,3,3,10,5,10,10,2,NA,NA,18,15,35,72,89,0,10,0,0,3,2,1,2,3,4,NA,4,2,1,9,2,1,1,1,2,1,3,3,1,3,3,2,NA,NA,NA,NA,5,2,4,4,5,18,NA,1,2,NA,1,36,1,2,NA,2,4,1,NA,1,2,5
"504",0.56869344,"504-91",504,91071,8,91,2024,6,6,1,3,3,1,9,3,2,3,2,4,2,3,9,3,3,6,6,2,4,6,6,6,6,6,6,6,4,6,4,6,4,6,3,4,1,1,2,2,2,4,2,4,3,3,4,2,2,1,4,3,3,3,3,2,2,4,2,1,3,2,5,3,5,3,4,3,3,4,3,4,4,3,3,3,4,10,8,10,-7,NA,NA,NA,4,6,27,66,91,0,9,0,5,2,5,1,1,NA,3,NA,6,2,3,2,1,1,1,1,1,3,5,5,2,3,2,2,NA,NA,NA,NA,4,2,4,4,3,15,15,1,2,NA,2,73,1,2,NA,2,2,1,NA,7,5,2
"505",0.34470535,"505-91",505,91033,6,91,2024,6,5,1,3,3,5,10,3,3,3,2,4,3,2,5,1,2,2,6,2,2,6,6,6,6,2,6,6,1,6,6,6,2,6,6,4,9,1,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,2,4,4,3,1,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,10,10,10,2,NA,NA,24,24,28,71,73,5,5,2,5,2,2,1,3,1,3,NA,2,1,11,5,1,4,4,4,2,3,5,5,1,3,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,1,15,15,1,2,NA,1,22,1,2,NA,2,4,1,NA,2,3,9
"506",0.70889343,"506-91",506,91031,6,91,2024,6,5,1,3,3,14,9,2,2,3,2,5,2,2,5,1,1,6,1,1,1,6,6,6,6,6,6,6,1,6,1,6,1,6,6,3,5,2,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,3,3,4,4,1,1,3,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,7,6,10,-7,NA,NA,NA,24,24,28,71,73,5,0,5,6,1,5,1,3,1,5,NA,11,6,2,5,1,2,3,1,1,1,4,3,1,3,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,15,15,1,1,NA,2,43,1,2,NA,2,4,1,NA,1,3,9
"507",1.27029817,"507-91",507,91031,6,91,2024,6,5,1,3,3,1,14,2,2,4,3,5,2,2,5,2,1,6,1,1,2,6,6,6,6,6,6,6,2,6,2,6,2,6,2,3,-8,1,4,4,4,4,4,4,4,4,3,2,2,4,4,2,4,4,2,3,4,4,1,1,3,2,5,5,5,5,5,5,3,3,5,5,3,5,5,5,1,5,5,10,5,1,1,7,5,12,34,58,77,2,7,2,7,1,3,1,3,1,4,NA,1,2,9,5,3,3,2,1,2,1,3,3,1,3,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,1,15,15,1,1,NA,1,37,1,2,NA,2,4,1,NA,1,5,9
"508",1.23295905,"508-91",508,91173,20,91,2024,6,13,1,4,2,10,1,1,2,3,3,5,3,2,-9,1,1,6,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,-9,1,2,2,2,2,3,1,3,1,2,2,1,2,3,2,3,3,2,1,2,2,3,2,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,10,10,10,0,2,NA,NA,23,23,41,68,76,10,10,6,0,4,5,1,3,2,5,NA,9,2,1,9,2,1,1,1,2,2,3,4,2,3,2,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,15,15,1,-9,NA,1,65,1,2,NA,2,3,1,NA,1,2,1
"509",0.41335638,"509-91",509,91168,20,91,2024,6,13,1,3,3,7,5,1,3,3,4,4,2,2,4,2,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,2,6,4,1,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,1,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,10,1,10,1,2,7,9,11,36,63,78,10,0,10,5,4,1,2,3,4,4,NA,2,11,4,10,1,4,2,2,5,2,1,5,1,2,3,-8,NA,NA,NA,NA,NA,NA,NA,NA,1,15,15,1,-9,NA,2,51,1,2,NA,2,2,1,NA,2,3,1
"510",1.24006913,"510-91",510,91168,20,91,2024,6,13,1,3,3,1,2,3,1,4,1,2,2,2,1,4,4,3,4,4,3,3,4,3,4,6,2,3,2,3,2,4,2,3,4,2,10,5,4,4,4,4,4,4,4,3,4,1,4,1,4,4,3,4,4,4,4,4,3,2,3,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,10,10,0,2,NA,NA,20,18,46,65,87,0,0,0,10,5,5,1,3,2,4,NA,2,3,6,10,5,5,2,5,3,5,4,5,1,3,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,6,3,NA,1,1,NA,2,51,1,2,NA,2,4,1,NA,8,1,9
"511",0.49235971,"511-91",511,91020,4,91,2024,6,4,1,3,5,10,1,2,3,3,3,4,2,2,5,2,4,6,2,2,3,2,6,3,6,6,6,6,4,3,3,4,2,6,4,2,1,6,3,2,-8,3,4,1,1,1,4,1,2,3,4,3,3,3,3,1,2,3,3,1,3,1,4,4,4,4,4,4,3,4,3,3,3,5,4,4,1,10,10,10,-7,NA,NA,NA,4,6,27,66,91,0,5,5,5,4,3,1,3,2,4,NA,6,1,2,5,4,2,2,2,2,1,5,5,2,3,3,2,NA,NA,NA,NA,3,5,3,3,6,19,NA,1,1,NA,1,54,1,2,NA,2,4,1,NA,1,5,9
"512",0.96625324,"512-91",512,91020,4,91,2024,6,4,1,3,3,7,8,3,1,3,3,3,3,2,5,3,3,6,6,6,6,6,6,3,6,6,6,6,6,3,6,6,6,4,6,5,10,4,3,1,2,3,2,3,3,3,3,3,1,3,3,4,3,3,1,2,1,3,3,1,3,1,5,1,5,4,3,4,4,4,4,5,1,4,3,4,6,5,10,10,-7,NA,NA,NA,3,2,47,56,95,0,5,5,5,3,5,2,2,1,5,NA,6,1,11,7,1,1,2,2,2,4,4,5,1,3,2,2,NA,NA,NA,NA,5,5,4,5,2,19,NA,1,1,NA,2,20,1,2,NA,2,4,2,-8,6,5,10
"513",0.47838038,"513-91",513,91020,4,91,2024,6,4,1,3,3,12,13,4,1,3,2,3,2,1,5,4,5,6,6,3,3,3,3,4,4,6,4,6,3,6,6,3,3,3,6,4,4,2,3,2,4,3,2,2,3,3,3,3,2,3,2,3,2,2,2,3,3,3,3,2,3,2,3,5,3,3,4,3,4,4,3,4,4,4,3,3,1,10,8,9,-7,NA,NA,NA,10,8,25,60,85,5,5,6,5,3,1,2,3,2,3,NA,2,11,5,6,1,2,3,2,2,3,4,3,2,3,1,1,4,2,4,3,NA,NA,NA,NA,6,4,NA,1,1,NA,1,28,1,2,NA,2,5,2,2,3,5,1
"514",1.52277273,"514-91",514,91088,12,91,2024,6,8,1,1,3,10,6,3,2,2,3,4,2,2,10,2,3,6,2,3,2,3,3,3,3,2,3,3,4,4,4,3,4,2,4,4,1,4,2,2,3,3,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,1,1,3,1,3,3,2,3,2,2,2,2,2,2,3,4,2,3,3,10,10,10,10,1,1,6,18,15,35,72,89,10,0,9,5,1,4,2,2,3,1,2,1,3,6,6,4,1,1,1,1,3,3,3,1,3,-8,-8,NA,NA,NA,NA,NA,NA,NA,NA,4,10,NA,1,2,NA,2,38,1,2,NA,2,6,2,9,2,7,1
"515",1.41624977,"515-91",515,91269,22,91,2024,6,14,1,3,10,26,3,3,3,3,3,4,3,2,-8,2,2,6,2,6,1,6,2,6,6,6,6,6,4,2,6,6,6,6,6,4,1,1,4,2,1,4,4,4,3,4,4,4,1,-8,4,4,4,4,2,1,4,4,1,2,1,1,5,4,4,4,4,4,3,4,4,4,4,4,4,4,6,10,10,10,0,2,NA,NA,24,24,28,71,73,2,0,3,9,4,5,1,3,3,-8,NA,10,1,6,1,2,2,2,2,1,1,5,5,2,3,3,1,-8,-8,-8,-8,NA,NA,NA,NA,4,15,15,2,NA,5,2,68,1,2,NA,2,3,1,NA,7,2,2
