"fecha","anio","mes","latitud","longitud","profundidad","magnitud","categoria_magnitud","categoria_profundidad","sismo_mayor_5","sismo_mayor_6","region_asignada","metodo_asignacion_region","macrozona","region_id"
2019-01-07,2019,1,-19.61,-69.13,104,4.9,"4.0 a 4.9","Profundo",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-01-08,2019,1,-20.59,-69.79,24,4.3,"4.0 a 4.9","Superficial",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-01-22,2019,1,-30.23,-71.22,60,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-25,2019,1,-30.24,-71.33,66,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-26,2019,1,-19.17,-70.12,68,4.2,"4.0 a 4.9","Intermedio",0,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2019-01-30,2019,1,-25.87,-70.62,54,5.5,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2019-01-09,2019,1,-30.17,-71.68,54,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-01-20,2019,1,-30.14,-71.24,62,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-29.97,-71.95,24,4.7,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-01-22,2019,1,-30.22,-71.24,64,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-22,2019,1,-30.23,-71.24,59,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-24,2019,1,-30.12,-71.3,65,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-28,2019,1,-29.68,-71.28,50,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-29,2019,1,-31.72,-71.3,56,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-30.28,-71.36,50,6.7,"6.0 o más","Intermedio",1,1,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-30.27,-71.29,61,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-20,2019,1,-30.09,-71.24,64,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-22,2019,1,-30.15,-71.25,61,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-22,2019,1,-30.21,-71.18,65,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-29,2019,1,-30.75,-71.03,72,4.4,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-02-03,2019,2,-31.41,-71.74,26,5,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-02-07,2019,2,-30.13,-71.26,60,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-02-25,2019,2,-29.78,-71.65,36,5.3,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-01-18,2019,1,-30.77,-71.3,62,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-01-24,2019,1,-30.17,-71.22,58,5,"5.0 a 5.9","Intermedio",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-04-16,2022,4,-34,-72.38,31,4.9,"4.0 a 4.9","Intermedio",0,0,"O'Higgins","Región más cercana","Centro","region_8"
2021-01-21,2021,1,-25.45,-69.47,113,4.3,"4.0 a 4.9","Profundo",0,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2021-12-05,2021,12,-25.32,-69.01,122,5.3,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2022-09-06,2022,9,-22.98,-68.96,82,5.3,"5.0 a 5.9","Profundo",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2020-06-03,2020,6,-23.25,-68.53,123,6.9,"6.0 o más","Profundo",1,1,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2020-06-25,2020,6,-32.25,-71.66,41,5.2,"5.0 a 5.9","Intermedio",1,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-05-07,2023,5,-25.36,-70.45,48,5.3,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Región más cercana","Norte","region_1"
2023-05-28,2023,5,-23.39,-69.89,36,5,"5.0 a 5.9","Intermedio",1,0,"Antofagasta","Dentro del polígono regional","Norte","region_1"
2023-05-30,2023,5,-20.65,-70.57,42,5.5,"5.0 a 5.9","Intermedio",1,0,"Tarapacá","Región más cercana","Norte","region_15"
2022-05-20,2022,5,-27.02,-70.73,49,4.5,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-07-13,2022,7,-27.29,-70.24,88,3.8,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-09-16,2022,9,-27.61,-70.12,74,3.5,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-10-29,2022,10,-28.69,-71.38,40,4.7,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-11-03,2022,11,-27.82,-71.08,32,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2023-01-20,2023,1,-27.94,-70.18,96,3.9,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2023-02-27,2023,2,-26.88,-70.2,80,4.5,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2023-03-05,2023,3,-28.26,-71.21,33,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-12-30,2022,12,-27.64,-70.24,94,4.5,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-11-19,2022,11,-32.4,-71.74,33,4.2,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2022-12-27,2022,12,-32.65,-72.71,20,4.6,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-01-16,2023,1,-32.61,-71.75,35,4.3,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-02-24,2023,2,-32.15,-71.71,29,4.4,"4.0 a 4.9","Superficial",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-04-24,2023,4,-33.66,-72.04,31,4.8,"4.0 a 4.9","Intermedio",0,0,"Valparaíso","Región más cercana","Centro","region_16"
2023-02-25,2023,2,-26.85,-71.05,24,3.7,"Menor a 4","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2023-03-14,2023,3,-26.97,-71.16,38,4.1,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-06-16,2022,6,-27.78,-70.51,82,3.2,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2023-04-06,2023,4,-27.48,-71.05,52,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-06-29,2022,6,-28.84,-71.04,70,4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-07-13,2022,7,-28.74,-70.56,90,4.4,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-08-23,2022,8,-28.67,-71.21,54,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-07-29,2021,7,-28.87,-71.05,77,4.1,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-06-01,2021,6,-27.61,-69.32,21,3.8,"Menor a 4","Superficial",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2020-09-12,2020,9,-28.16,-71.36,35,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2020-09-15,2020,9,-27.95,-71.42,19,4.6,"4.0 a 4.9","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2020-09-14,2020,9,-28.62,-71.42,44,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-06-22,2021,6,-28.64,-71.31,28,3.4,"Menor a 4","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-04,2021,7,-28.76,-71.43,21,4.1,"4.0 a 4.9","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-04,2021,7,-28.79,-71.53,34,3.9,"Menor a 4","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-04,2021,7,-28.75,-71.57,24,3.9,"Menor a 4","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-04,2021,7,-28.71,-71.56,29,4.4,"4.0 a 4.9","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-05,2021,7,-28.8,-71.53,39,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-14,2021,7,-29.24,-71.14,56,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-07-16,2021,7,-28.88,-70.72,69,3.9,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-09-18,2021,9,-28.76,-71.48,31,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-09-23,2022,9,-29,-71.55,49,4.7,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2022-12-06,2022,12,-29.22,-71.36,55,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-02-14,2023,2,-28.71,-71.61,19,3.8,"Menor a 4","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2020-10-25,2020,10,-29.54,-71.43,46,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2020-10-28,2020,10,-29.35,-71.18,54,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-02-22,2021,2,-29.33,-71.06,70,3.6,"Menor a 4","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-07-04,2021,7,-28.75,-71.56,35,4.6,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-04,2021,7,-28.77,-71.5,30,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-05,2021,7,-28.77,-71.69,21,4.6,"4.0 a 4.9","Superficial",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-05,2021,7,-28.79,-71.67,35,4.9,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2021-07-13,2021,7,-28.79,-71.37,39,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-07-25,2021,7,-28.76,-71.47,37,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2023-01-05,2023,1,-28.29,-70.91,52,4.3,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2020-09-27,2020,9,-28.83,-71.1,44,3.4,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2020-10-18,2020,10,-29.01,-71.1,46,3.5,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-12-01,2022,12,-28.84,-71.04,50,4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2020-11-15,2020,11,-29.33,-71.15,54,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-02-05,2021,2,-29.27,-71.29,60,3.2,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-03-15,2021,3,-29.45,-71.03,55,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-03-25,2021,3,-29.31,-71.25,66,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-05-09,2021,5,-28.87,-71.47,32,3.5,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-07-12,2021,7,-29.6,-71.25,51,3.6,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-11,2021,9,-29.22,-71.35,72,3.3,"Menor a 4","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-06-03,2023,6,-20.72,-68.89,109,5.2,"5.0 a 5.9","Profundo",1,0,"Tarapacá","Dentro del polígono regional","Norte","region_15"
2023-06-15,2023,6,-34.51,-71.87,47,5.1,"5.0 a 5.9","Intermedio",1,0,"O'Higgins","Dentro del polígono regional","Centro","region_8"
2022-09-14,2022,9,-30.62,-71.24,46,4.7,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-10,2022,10,-29.81,-71.58,36,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-11-15,2022,11,-30.63,-71.28,50,4.6,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-11-24,2022,11,-29.99,-71.62,43,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-12-16,2022,12,-29.56,-71.51,71,4.3,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-12-20,2022,12,-29.23,-71.25,49,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-12-24,2022,12,-30.16,-71.28,65,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-12-28,2022,12,-30.66,-71.22,58,4.8,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-01-12,2023,1,-30.64,-71.23,50,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-02-03,2023,2,-30.58,-71.21,20,4.2,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-02-04,2023,2,-29.93,-71.68,33,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2023-02-04,2023,2,-29.93,-71.66,36,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2023-02-28,2023,2,-30.1,-71.28,51,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-11-22,2022,11,-30.06,-71.61,37,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-01-16,2022,1,-31.06,-71.59,74,4.4,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-04-10,2023,4,-32.62,-70.84,78,4.5,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2023-05-06,2023,5,-32.13,-71.4,45,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-06-28,2020,6,-29.49,-71.15,13,3.1,"Menor a 4","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-10-15,2020,10,-29.59,-71.32,70,3.6,"Menor a 4","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2021-01-13,2021,1,-29.3,-71.25,47,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-03-15,2021,3,-28.95,-71.27,44,3.7,"Menor a 4","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2021-10-12,2021,10,-29.49,-71.73,36,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-03-21,2022,3,-29.52,-71.18,42,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-23,2022,10,-29.58,-71.02,78,4,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-12-14,2022,12,-29.09,-71.31,79,4.1,"4.0 a 4.9","Profundo",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2023-05-02,2023,5,-29.02,-71.59,50,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Región más cercana","Norte","region_4"
2023-05-08,2023,5,-28.71,-71.29,53,4.4,"4.0 a 4.9","Intermedio",0,0,"Atacama","Dentro del polígono regional","Norte","region_4"
2022-12-28,2022,12,-29.49,-71.12,44,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-10-15,2020,10,-31.5,-69.15,116,5,"5.0 a 5.9","Profundo",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-09-15,2022,9,-30.65,-71.3,52,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-12,2022,10,-30.78,-71.31,60,4.5,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-12-21,2021,12,-30.71,-71.36,53,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-24,2022,10,-30.7,-71.36,45,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-10-26,2020,10,-31.11,-70.53,96,4.2,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-01-05,2021,1,-31.68,-70.56,119,4.8,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-05-03,2022,5,-30.79,-71.31,56,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-03-24,2023,3,-30.1,-71.24,65,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-07-12,2019,7,-32.15,-71.08,74,3.2,"Menor a 4","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2019-09-14,2019,9,-31.36,-68.89,148,5.1,"5.0 a 5.9","Profundo",1,0,"Coquimbo","Región más cercana","Norte","region_7"
2019-11-07,2019,11,-31.78,-71.32,55,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-11-08,2019,11,-31.8,-71.33,57,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2019-11-08,2019,11,-31.83,-71.33,58,3.6,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-07-02,2020,7,-31.63,-71.7,40,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2020-12-22,2020,12,-32.5,-70.53,102,4.2,"4.0 a 4.9","Profundo",0,0,"Valparaíso","Dentro del polígono regional","Centro","region_16"
2021-04-11,2021,4,-31.68,-69.97,140,4.9,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-06-07,2022,6,-32.09,-71.12,62,3.5,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-09-07,2022,9,-32.07,-70.94,94,3.8,"Menor a 4","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-14,2022,10,-31.73,-71.17,48,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-02-18,2023,2,-31.15,-70.61,109,4.2,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-04-05,2023,4,-32.1,-71.69,36,4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2020-09-22,2020,9,-30.7,-71.56,27,4.7,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-10-20,2020,10,-30.74,-71.45,49,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-06-06,2021,6,-30.68,-71.7,35,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-07,2021,9,-30.73,-71.69,35,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-07-05,2022,7,-30.53,-72.13,24,4.8,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-07-16,2022,7,-30.87,-71.67,26,4,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-21,2022,10,-30.59,-71.59,42,4.4,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-10-31,2022,10,-30.7,-71.46,28,3.8,"Menor a 4","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-01-02,2023,1,-30.44,-71.64,33,3.9,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2023-01-23,2023,1,-30.62,-71.71,40,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2023-02-23,2023,2,-30.44,-71.69,34,4.3,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2023-02-23,2023,2,-30.42,-71.65,26,4.1,"4.0 a 4.9","Superficial",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2020-11-12,2020,11,-30.71,-71.4,51,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-03-12,2021,3,-30.73,-71.42,51,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-05-27,2021,5,-30.7,-71.4,46,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-09-27,2021,9,-30.67,-71.4,45,4.2,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2021-12-24,2021,12,-30.74,-71.41,49,3.6,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-05-13,2022,5,-30.64,-71.27,55,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-06-05,2022,6,-30.72,-71.23,40,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-06-22,2022,6,-31.06,-69.09,98,4.7,"4.0 a 4.9","Profundo",0,0,"Coquimbo","Región más cercana","Norte","region_7"
2022-07-15,2022,7,-30.99,-71.29,60,4.1,"4.0 a 4.9","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-11-15,2022,11,-30.73,-71.41,48,3.8,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-11-25,2022,11,-30.71,-71.41,44,3.7,"Menor a 4","Intermedio",0,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
2022-12-10,2022,12,-30.47,-71.04,17,5,"5.0 a 5.9","Superficial",1,0,"Coquimbo","Dentro del polígono regional","Norte","region_7"
