AÑO;NUI;Región;Trimestre;Mes;Categoría;Función;Género;Ocupados;CLASE_INDUSTRIA_II
2005;10427;5;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;DERIVADOS DE ALGAS
2005;10427;5;1;enero;CONTRATO;Administrativos;mujeres;0;DERIVADOS DE ALGAS
2005;13477;5;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;13477;5;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;13477;5;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;13433;5;1;enero;CONTRATO;Directivos;mujeres;1;DERIVADOS DE ALGAS
2005;13433;5;1;enero;CONTRATO;Productivos_directos;mujeres;9;DERIVADOS DE ALGAS
2005;13433;5;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;DERIVADOS DE ALGAS
2005;13433;5;1;enero;CONTRATO;Administrativos;mujeres;10;DERIVADOS DE ALGAS
2005;90163;5;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;90163;5;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;16145;7;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;16145;7;1;enero;CONTRATO;Productivos_directos;mujeres;5;HUMANO
2005;16145;7;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;16145;7;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;16145;7;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;16145;7;1;enero;SUBCONTRATO;Administrativos;mujeres;0;HUMANO
2005;13702;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;13702;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;13702;8;1;enero;CONTRATO;Flota;mujeres;0;ANIMAL
2005;13702;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;10973;8;1;enero;CONTRATO;Directivos;mujeres;0;ANIMAL
2005;10973;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;10973;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;3;ANIMAL
2005;10973;8;1;enero;CONTRATO;Administrativos;mujeres;7;ANIMAL
2005;10973;8;1;enero;CONTRATO;Flota;mujeres;1;ANIMAL
2005;10973;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;10973;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;10973;8;1;enero;SUBCONTRATO;Flota;mujeres;0;ANIMAL
2005;15495;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;15495;8;1;enero;CONTRATO;Productivos_directos;mujeres;152;HUMANO
2005;15495;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;9;HUMANO
2005;15495;8;1;enero;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;15495;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;15495;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;90109;8;1;enero;CONTRATO;Directivos;mujeres;1;SIN_OPERACIÓN
2005;90109;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;SIN_OPERACIÓN
2005;90109;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;SIN_OPERACIÓN
2005;90131;8;1;enero;CONTRATO;Directivos;mujeres;3;HUMANO
2005;90131;8;1;enero;CONTRATO;Productivos_directos;mujeres;3;HUMANO
2005;90131;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90131;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;90131;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23085;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;23085;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23085;8;1;enero;SUBCONTRATO;Administrativos;mujeres;1;HUMANO
2005;10736;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;10736;8;1;enero;CONTRATO;Productivos_directos;mujeres;3;HUMANO
2005;10736;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;10736;8;1;enero;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;15491;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;15491;8;1;enero;CONTRATO;Productivos_directos;mujeres;2;HUMANO
2005;15491;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;15491;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15491;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;15491;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22605;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;22605;8;1;enero;CONTRATO;Productivos_directos;mujeres;4;HUMANO
2005;22605;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22605;8;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;22605;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;22605;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;3;HUMANO
2005;23091;8;1;enero;CONTRATO;Productivos_directos;mujeres;2;HUMANO
2005;23091;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;17003;8;1;enero;CONTRATO;Directivos;mujeres;1;ANIMAL
2005;17003;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;17003;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;17003;8;1;enero;CONTRATO;Administrativos;mujeres;2;ANIMAL
2005;17003;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;90102;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;90102;8;1;enero;CONTRATO;Productivos_directos;mujeres;268;MIXTA_AH
2005;90102;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;90102;8;1;enero;CONTRATO;Administrativos;mujeres;6;MIXTA_AH
2005;90102;8;1;enero;CONTRATO;Flota;mujeres;0;MIXTA_AH
2005;10936;8;1;enero;CONTRATO;Directivos;mujeres;1;ANIMAL
2005;10936;8;1;enero;CONTRATO;Productivos_directos;mujeres;4;ANIMAL
2005;10936;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;10936;8;1;enero;CONTRATO;Administrativos;mujeres;4;ANIMAL
2005;10936;8;1;enero;CONTRATO;Flota;mujeres;1;ANIMAL
2005;10936;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;15434;8;1;enero;CONTRATO;Directivos;mujeres;1;DERIVADOS DE ALGAS
2005;15434;8;1;enero;CONTRATO;Productivos_directos;mujeres;56;DERIVADOS DE ALGAS
2005;14814;8;1;enero;CONTRATO;Productivos_directos;mujeres;43;HUMANO
2005;14814;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14814;8;1;enero;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;15219;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;15219;8;1;enero;CONTRATO;Productivos_directos;mujeres;33;MIXTA_AH
2005;15219;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;15219;8;1;enero;CONTRATO;Administrativos;mujeres;9;MIXTA_AH
2005;15219;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;80;MIXTA_AH
2005;14002;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;14002;8;1;enero;CONTRATO;Productivos_directos;mujeres;3;HUMANO
2005;14002;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14002;8;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;14002;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;19078;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;19078;8;1;enero;CONTRATO;Productivos_directos;mujeres;7;HUMANO
2005;19078;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;19078;8;1;enero;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;15494;8;1;enero;CONTRATO;Directivos;mujeres;2;HUMANO
2005;15494;8;1;enero;CONTRATO;Productivos_directos;mujeres;292;HUMANO
2005;15494;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;15494;8;1;enero;CONTRATO;Administrativos;mujeres;16;HUMANO
2005;15494;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;15494;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;15426;8;1;enero;CONTRATO;Directivos;mujeres;0;DERIVADOS DE ALGAS
2005;15426;8;1;enero;CONTRATO;Productivos_directos;mujeres;6;DERIVADOS DE ALGAS
2005;15426;8;1;enero;CONTRATO;Administrativos;mujeres;3;DERIVADOS DE ALGAS
2005;14838;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;14838;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;3;ANIMAL
2005;14838;8;1;enero;CONTRATO;Administrativos;mujeres;0;ANIMAL
2005;14838;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;14838;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;2;ANIMAL
2005;13476;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;13476;8;1;enero;CONTRATO;Productivos_directos;mujeres;2;MIXTA_AH
2005;13476;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;13476;8;1;enero;CONTRATO;Administrativos;mujeres;8;MIXTA_AH
2005;13476;8;1;enero;CONTRATO;Flota;mujeres;1;MIXTA_AH
2005;13476;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;MIXTA_AH
2005;13476;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;10;MIXTA_AH
2005;13476;8;1;enero;SUBCONTRATO;Flota;mujeres;8;MIXTA_AH
2005;14007;8;1;enero;CONTRATO;Directivos;mujeres;0;DERIVADOS DE ALGAS
2005;14007;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;DERIVADOS DE ALGAS
2005;14007;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;DERIVADOS DE ALGAS
2005;14007;8;1;enero;CONTRATO;Administrativos;mujeres;3;DERIVADOS DE ALGAS
2005;15212;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;15212;8;1;enero;CONTRATO;Productivos_directos;mujeres;37;HUMANO
2005;15212;8;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;15344;8;1;enero;CONTRATO;Directivos;mujeres;1;DERIVADOS DE ALGAS
2005;15344;8;1;enero;CONTRATO;Productivos_directos;mujeres;29;DERIVADOS DE ALGAS
2005;15344;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;DERIVADOS DE ALGAS
2005;15344;8;1;enero;CONTRATO;Administrativos;mujeres;1;DERIVADOS DE ALGAS
2005;10881;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;10881;8;1;enero;CONTRATO;Productivos_directos;mujeres;84;HUMANO
2005;10881;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;10881;8;1;enero;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;10881;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;10881;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;6;HUMANO
2005;10881;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;10881;8;1;enero;SUBCONTRATO;Flota;mujeres;0;HUMANO
2005;15458;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;15458;8;1;enero;CONTRATO;Administrativos;mujeres;1;MIXTA_AH
2005;15458;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;14;MIXTA_AH
2005;15458;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;3;MIXTA_AH
2005;15458;8;1;enero;SUBCONTRATO;Administrativos;mujeres;4;MIXTA_AH
2005;15458;8;1;enero;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH
2005;15433;8;1;enero;CONTRATO;Directivos;mujeres;0;DERIVADOS DE ALGAS
2005;15433;8;1;enero;CONTRATO;Productivos_directos;mujeres;41;DERIVADOS DE ALGAS
2005;15433;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;DERIVADOS DE ALGAS
2005;15433;8;1;enero;CONTRATO;Administrativos;mujeres;6;DERIVADOS DE ALGAS
2005;15435;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;15435;8;1;enero;CONTRATO;Productivos_directos;mujeres;10;HUMANO
2005;15435;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;15435;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;10988;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;10988;8;1;enero;CONTRATO;Productivos_directos;mujeres;160;HUMANO
2005;10988;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;10988;8;1;enero;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;14813;8;1;enero;CONTRATO;Directivos;mujeres;0;ANIMAL
2005;14813;8;1;enero;CONTRATO;Productivos_directos;mujeres;1;ANIMAL
2005;14813;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;14813;8;1;enero;CONTRATO;Administrativos;mujeres;2;ANIMAL
2005;14813;8;1;enero;CONTRATO;Flota;mujeres;0;ANIMAL
2005;14813;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;14813;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;15;ANIMAL
2005;10985;8;1;enero;CONTRATO;Directivos;mujeres;0;ANIMAL
2005;10985;8;1;enero;CONTRATO;Productivos_directos;mujeres;1;ANIMAL
2005;10985;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;10985;8;1;enero;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;10985;8;1;enero;CONTRATO;Flota;mujeres;0;ANIMAL
2005;10985;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;10985;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;10951;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;10951;8;1;enero;CONTRATO;Productivos_directos;mujeres;110;MIXTA_AH
2005;10951;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;9;MIXTA_AH
2005;10951;8;1;enero;CONTRATO;Administrativos;mujeres;3;MIXTA_AH
2005;10951;8;1;enero;CONTRATO;Flota;mujeres;0;MIXTA_AH
2005;13731;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;13731;8;1;enero;CONTRATO;Productivos_directos;mujeres;305;HUMANO
2005;13731;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;7;HUMANO
2005;13731;8;1;enero;CONTRATO;Administrativos;mujeres;8;HUMANO
2005;13731;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;14839;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;14839;8;1;enero;CONTRATO;Productivos_directos;mujeres;595;HUMANO
2005;14839;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14839;8;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;14839;8;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;15216;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;15216;8;1;enero;CONTRATO;Productivos_directos;mujeres;195;HUMANO
2005;15216;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;25;HUMANO
2005;15216;8;1;enero;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;15440;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;15440;8;1;enero;CONTRATO;Productivos_directos;mujeres;25;HUMANO
2005;15440;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;15440;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;15440;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14286;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;14286;8;1;enero;CONTRATO;Productivos_directos;mujeres;11;HUMANO
2005;14286;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14286;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;14062;8;1;enero;CONTRATO;Directivos;mujeres;3;HUMANO
2005;14062;8;1;enero;CONTRATO;Productivos_directos;mujeres;40;HUMANO
2005;14062;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;3;HUMANO
2005;14062;8;1;enero;CONTRATO;Administrativos;mujeres;3;HUMANO
2005;10950;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;10950;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;MIXTA_AH
2005;10950;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;10950;8;1;enero;CONTRATO;Administrativos;mujeres;1;MIXTA_AH
2005;10950;8;1;enero;CONTRATO;Flota;mujeres;0;MIXTA_AH
2005;90099;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;90099;8;1;enero;CONTRATO;Productivos_directos;mujeres;115;HUMANO
2005;90099;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;90099;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;15500;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;15500;8;1;enero;CONTRATO;Productivos_directos;mujeres;2;HUMANO
2005;10888;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;10888;8;1;enero;CONTRATO;Productivos_directos;mujeres;1;MIXTA_AH
2005;10888;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;MIXTA_AH
2005;10888;8;1;enero;CONTRATO;Administrativos;mujeres;4;MIXTA_AH
2005;10888;8;1;enero;CONTRATO;Flota;mujeres;0;MIXTA_AH
2005;10888;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;MIXTA_AH
2005;10888;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;2;MIXTA_AH
2005;10888;8;1;enero;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH
2005;14445;8;1;enero;CONTRATO;Directivos;mujeres;0;MIXTA_AH
2005;14445;8;1;enero;CONTRATO;Productivos_directos;mujeres;724;MIXTA_AH
2005;14445;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;5;MIXTA_AH
2005;14445;8;1;enero;CONTRATO;Administrativos;mujeres;18;MIXTA_AH
2005;14445;8;1;enero;CONTRATO;Flota;mujeres;1;MIXTA_AH
2005;14445;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;98;MIXTA_AH
2005;14445;8;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;53;MIXTA_AH
2005;14445;8;1;enero;SUBCONTRATO;Administrativos;mujeres;0;MIXTA_AH
2005;14445;8;1;enero;SUBCONTRATO;Flota;mujeres;0;MIXTA_AH
2005;15499;8;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;15499;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;15499;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;15499;8;1;enero;SUBCONTRATO;Administrativos;mujeres;0;HUMANO
2005;15497;8;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;15497;8;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;15497;8;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;15497;8;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90005;8;1;enero;CONTRATO;Productivos_directos;mujeres;1;DERIVADOS DE ALGAS
2005;90005;8;1;enero;SUBCONTRATO;Productivos_directos;mujeres;2;DERIVADOS DE ALGAS
2005;23088;8;1;enero;CONTRATO;Productivos_directos;mujeres;3;HUMANO
2005;15292;9;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;90036;9;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;22736;10;1;enero;CONTRATO;Directivos;mujeres;1;DERIVADOS DE ALGAS
2005;22736;10;1;enero;CONTRATO;Productivos_directos;mujeres;5;DERIVADOS DE ALGAS
2005;22736;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;9;DERIVADOS DE ALGAS
2005;22736;10;1;enero;CONTRATO;Administrativos;mujeres;2;DERIVADOS DE ALGAS
2005;11199;10;1;enero;CONTRATO;Directivos;mujeres;3;DERIVADOS DE ALGAS
2005;11199;10;1;enero;CONTRATO;Productivos_directos;mujeres;1;DERIVADOS DE ALGAS
2005;11199;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;9;DERIVADOS DE ALGAS
2005;11199;10;1;enero;CONTRATO;Administrativos;mujeres;8;DERIVADOS DE ALGAS
2005;11199;10;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;DERIVADOS DE ALGAS
2005;11199;10;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;15;DERIVADOS DE ALGAS
2005;16086;10;1;enero;CONTRATO;Productivos_directos;mujeres;6;HUMANO
2005;16086;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;16086;10;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;27944;10;1;enero;CONTRATO;Directivos;mujeres;3;HUMANO
2005;27944;10;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;27944;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;27944;10;1;enero;CONTRATO;Administrativos;mujeres;0;HUMANO
2005;27944;10;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;27944;10;1;enero;SUBCONTRATO;Administrativos;mujeres;0;HUMANO
2005;23092;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;23092;10;1;enero;CONTRATO;Productivos_directos;mujeres;4;HUMANO
2005;23092;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23092;10;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;23092;10;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;22606;10;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;22606;10;1;enero;CONTRATO;Productivos_directos;mujeres;44;HUMANO
2005;22606;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;22606;10;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;90107;10;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;90108;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14213;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;14213;10;1;enero;CONTRATO;Productivos_directos;mujeres;1;HUMANO
2005;14213;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;14213;10;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;14213;10;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;16827;10;1;enero;CONTRATO;Directivos;mujeres;2;HUMANO
2005;16827;10;1;enero;CONTRATO;Productivos_directos;mujeres;70;HUMANO
2005;16827;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;1;HUMANO
2005;16827;10;1;enero;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;23096;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;23096;10;1;enero;CONTRATO;Productivos_directos;mujeres;7;HUMANO
2005;22861;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;22861;10;1;enero;CONTRATO;Productivos_directos;mujeres;224;HUMANO
2005;22861;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;4;HUMANO
2005;22861;10;1;enero;CONTRATO;Administrativos;mujeres;5;HUMANO
2005;22861;10;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;25;HUMANO
2005;22610;10;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;22610;10;1;enero;CONTRATO;Productivos_directos;mujeres;13;HUMANO
2005;22610;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;22610;10;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22610;10;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;23106;10;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;23109;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;23109;10;1;enero;CONTRATO;Productivos_directos;mujeres;0;HUMANO
2005;23109;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23109;10;1;enero;CONTRATO;Administrativos;mujeres;1;HUMANO
2005;22575;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;22575;10;1;enero;CONTRATO;Productivos_directos;mujeres;15;HUMANO
2005;22575;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;2;HUMANO
2005;22575;10;1;enero;CONTRATO;Administrativos;mujeres;2;HUMANO
2005;22575;10;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;23114;10;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;23115;10;1;enero;CONTRATO;Directivos;mujeres;1;HUMANO
2005;23115;10;1;enero;CONTRATO;Productivos_directos;mujeres;2;HUMANO
2005;23115;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23115;10;1;enero;CONTRATO;Administrativos;mujeres;7;HUMANO
2005;23115;10;1;enero;CONTRATO;Flota;mujeres;0;HUMANO
2005;23115;10;1;enero;SUBCONTRATO;Productivos_directos;mujeres;48;HUMANO
2005;23115;10;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;0;HUMANO
2005;23115;10;1;enero;SUBCONTRATO;Administrativos;mujeres;2;HUMANO
2005;14837;10;1;enero;CONTRATO;Directivos;mujeres;0;ANIMAL
2005;14837;10;1;enero;CONTRATO;Productivos_directos;mujeres;1;ANIMAL
2005;14837;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;0;ANIMAL
2005;14837;10;1;enero;CONTRATO;Administrativos;mujeres;1;ANIMAL
2005;14837;10;1;enero;CONTRATO;Flota;mujeres;0;ANIMAL
2005;14837;10;1;enero;SUBCONTRATO;Productivos_directos;mujeres;0;ANIMAL
2005;14837;10;1;enero;SUBCONTRATO;Productivos_indirectos;mujeres;4;ANIMAL
2005;14837;10;1;enero;SUBCONTRATO;Flota;mujeres;0;ANIMAL
2005;20169;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;20169;10;1;enero;CONTRATO;Productivos_directos;mujeres;150;HUMANO
2005;20169;10;1;enero;CONTRATO;Productivos_indirectos;mujeres;6;HUMANO
2005;20169;10;1;enero;CONTRATO;Administrativos;mujeres;4;HUMANO
2005;90140;10;1;enero;CONTRATO;Directivos;mujeres;0;HUMANO
2005;90140;10;1;enero;CONTRATO;Productivos_directos;mujeres;119;HUMANO
